cr5,cr3,cr2,cr1,cr4,cost
1,20,10,7,12,24000
1,20,10,15,11,24000
1,14,8,18,15,24000
1,15,8,13,15,24000
1,16,8,8,15,24000
1,17,8,3,15,24000
1,16,8,16,14,24000
1,17,8,11,14,24000
1,18,8,6,14,24000
1,19,8,1,14,24000
1,17,8,19,13,24000
1,18,8,14,13,24000
1,19,8,9,13,24000
1,20,8,4,13,24000
1,19,8,17,12,24000
1,20,8,12,12,24000
1,15,6,18,15,24000
1,16,6,13,15,24000
1,17,6,8,15,24000
1,18,6,3,15,24000
1,17,6,16,14,24000
1,18,6,11,14,24000
1,19,6,6,14,24000
1,20,6,1,14,24000
1,18,6,19,13,24000
1,19,6,14,13,24000
1,20,6,9,13,24000
1,20,6,17,12,24000
1,16,4,18,15,24000
1,17,4,13,15,24000
1,18,4,8,15,24000
1,19,4,3,15,24000
1,18,4,16,14,24000
1,19,4,11,14,24000
1,20,4,6,14,24000
1,19,4,19,13,24000
1,20,4,14,13,24000
1,17,2,18,15,24000
1,18,2,13,15,24000
1,19,2,8,15,24000
1,20,2,3,15,24000
1,19,2,16,14,24000
1,20,2,11,14,24000
1,20,2,19,13,24000
1,18,0,18,15,24000
1,19,0,13,15,24000
1,20,0,8,15,24000
1,20,0,16,14,24000
0,16,10,15,15,24000
0,17,10,10,15,24000
0,18,10,5,15,24000
0,19,10,0,15,24000
0,17,10,18,14,24000
0,18,10,13,14,24000
0,19,10,8,14,24000
0,20,10,3,14,24000
0,19,10,16,13,24000
0,20,10,11,13,24000
0,20,10,19,12,24000
0,17,8,15,15,24000
0,18,8,10,15,24000
0,19,8,5,15,24000
0,20,8,0,15,24000
0,18,8,18,14,24000
0,19,8,13,14,24000
0,20,8,8,14,24000
0,20,8,16,13,24000
0,18,6,15,15,24000
0,19,6,10,15,24000
0,20,6,5,15,24000
0,19,6,18,14,24000
0,20,6,13,14,24000
0,19,4,15,15,24000
0,20,4,10,15,24000
0,20,4,18,14,24000
0,20,2,15,15,24000
1,14,9,16,15,24050
1,15,9,11,15,24050
1,16,9,6,15,24050
1,17,9,1,15,24050
1,15,9,19,14,24050
1,16,9,14,14,24050
1,17,9,9,14,24050
1,18,9,4,14,24050
1,17,9,17,13,24050
1,18,9,12,13,24050
1,19,9,7,13,24050
1,20,9,2,13,24050
1,19,9,15,12,24050
1,20,9,10,12,24050
1,20,9,18,11,24050
1,15,7,16,15,24050
1,16,7,11,15,24050
1,17,7,6,15,24050
1,18,7,1,15,24050
1,16,7,19,14,24050
1,17,7,14,14,24050
1,18,7,9,14,24050
1,19,7,4,14,24050
1,18,7,17,13,24050
1,19,7,12,13,24050
1,20,7,7,13,24050
1,20,7,15,12,24050
1,16,5,16,15,24050
1,17,5,11,15,24050
1,18,5,6,15,24050
1,19,5,1,15,24050
1,17,5,19,14,24050
1,18,5,14,14,24050
1,19,5,9,14,24050
1,20,5,4,14,24050
1,19,5,17,13,24050
1,20,5,12,13,24050
1,17,3,16,15,24050
1,18,3,11,15,24050
1,19,3,6,15,24050
1,20,3,1,15,24050
1,18,3,19,14,24050
1,19,3,14,14,24050
1,20,3,9,14,24050
1,20,3,17,13,24050
1,18,1,16,15,24050
1,19,1,11,15,24050
1,20,1,6,15,24050
1,19,1,19,14,24050
1,20,1,14,14,24050
0,16,9,18,15,24050
0,17,9,13,15,24050
0,18,9,8,15,24050
0,19,9,3,15,24050
0,18,9,16,14,24050
0,19,9,11,14,24050
0,20,9,6,14,24050
0,19,9,19,13,24050
0,20,9,14,13,24050
0,17,7,18,15,24050
0,18,7,13,15,24050
0,19,7,8,15,24050
0,20,7,3,15,24050
0,19,7,16,14,24050
0,20,7,11,14,24050
0,20,7,19,13,24050
0,18,5,18,15,24050
0,19,5,13,15,24050
0,20,5,8,15,24050
0,20,5,16,14,24050
0,19,3,18,15,24050
0,20,3,13,15,24050
0,20,1,18,15,24050
1,13,10,19,15,24100
1,14,10,14,15,24100
1,15,10,9,15,24100
1,16,10,4,15,24100
1,15,10,17,14,24100
1,16,10,12,14,24100
1,17,10,7,14,24100
1,18,10,2,14,24100
1,17,10,15,13,24100
1,18,10,10,13,24100
1,19,10,5,13,24100
1,20,10,0,13,24100
1,18,10,18,12,24100
1,19,10,13,12,24100
1,20,10,8,12,24100
1,20,10,16,11,24100
1,14,8,19,15,24100
1,15,8,14,15,24100
1,16,8,9,15,24100
1,17,8,4,15,24100
1,16,8,17,14,24100
1,17,8,12,14,24100
1,18,8,7,14,24100
1,19,8,2,14,24100
1,18,8,15,13,24100
1,19,8,10,13,24100
1,20,8,5,13,24100
1,19,8,18,12,24100
1,20,8,13,12,24100
1,15,6,19,15,24100
1,16,6,14,15,24100
1,17,6,9,15,24100
1,18,6,4,15,24100
1,17,6,17,14,24100
1,18,6,12,14,24100
1,19,6,7,14,24100
1,20,6,2,14,24100
1,19,6,15,13,24100
1,20,6,10,13,24100
1,20,6,18,12,24100
1,16,4,19,15,24100
1,17,4,14,15,24100
1,18,4,9,15,24100
1,19,4,4,15,24100
1,18,4,17,14,24100
1,19,4,12,14,24100
1,20,4,7,14,24100
1,20,4,15,13,24100
1,17,2,19,15,24100
1,18,2,14,15,24100
1,19,2,9,15,24100
1,20,2,4,15,24100
1,19,2,17,14,24100
1,20,2,12,14,24100
1,18,0,19,15,24100
1,19,0,14,15,24100
1,20,0,9,15,24100
1,20,0,17,14,24100
0,16,10,16,15,24100
0,17,10,11,15,24100
0,18,10,6,15,24100
0,19,10,1,15,24100
0,17,10,19,14,24100
0,18,10,14,14,24100
0,19,10,9,14,24100
0,20,10,4,14,24100
0,19,10,17,13,24100
0,20,10,12,13,24100
0,17,8,16,15,24100
0,18,8,11,15,24100
0,19,8,6,15,24100
0,20,8,1,15,24100
0,18,8,19,14,24100
0,19,8,14,14,24100
0,20,8,9,14,24100
0,20,8,17,13,24100
0,18,6,16,15,24100
0,19,6,11,15,24100
0,20,6,6,15,24100
0,19,6,19,14,24100
0,20,6,14,14,24100
0,19,4,16,15,24100
0,20,4,11,15,24100
0,20,4,19,14,24100
0,20,2,16,15,24100
1,14,9,17,15,24150
1,15,9,12,15,24150
1,16,9,7,15,24150
1,17,9,2,15,24150
1,16,9,15,14,24150
1,17,9,10,14,24150
1,18,9,5,14,24150
1,19,9,0,14,24150
1,17,9,18,13,24150
1,18,9,13,13,24150
1,19,9,8,13,24150
1,20,9,3,13,24150
1,19,9,16,12,24150
1,20,9,11,12,24150
1,20,9,19,11,24150
1,15,7,17,15,24150
1,16,7,12,15,24150
1,17,7,7,15,24150
1,18,7,2,15,24150
1,17,7,15,14,24150
1,18,7,10,14,24150
1,19,7,5,14,24150
1,20,7,0,14,24150
1,18,7,18,13,24150
1,19,7,13,13,24150
1,20,7,8,13,24150
1,20,7,16,12,24150
1,16,5,17,15,24150
1,17,5,12,15,24150
1,18,5,7,15,24150
1,19,5,2,15,24150
1,18,5,15,14,24150
1,19,5,10,14,24150
1,20,5,5,14,24150
1,19,5,18,13,24150
1,20,5,13,13,24150
1,17,3,17,15,24150
1,18,3,12,15,24150
1,19,3,7,15,24150
1,20,3,2,15,24150
1,19,3,15,14,24150
1,20,3,10,14,24150
1,20,3,18,13,24150
1,18,1,17,15,24150
1,19,1,12,15,24150
1,20,1,7,15,24150
1,20,1,15,14,24150
0,16,9,19,15,24150
0,17,9,14,15,24150
0,18,9,9,15,24150
0,19,9,4,15,24150
0,18,9,17,14,24150
0,19,9,12,14,24150
0,20,9,7,14,24150
0,20,9,15,13,24150
0,17,7,19,15,24150
0,18,7,14,15,24150
0,19,7,9,15,24150
0,20,7,4,15,24150
0,19,7,17,14,24150
0,20,7,12,14,24150
0,18,5,19,15,24150
0,19,5,14,15,24150
0,20,5,9,15,24150
0,20,5,17,14,24150
0,19,3,19,15,24150
0,20,3,14,15,24150
0,20,1,19,15,24150
1,14,10,15,15,24200
1,15,10,10,15,24200
1,16,10,5,15,24200
1,17,10,0,15,24200
1,15,10,18,14,24200
1,16,10,13,14,24200
1,17,10,8,14,24200
1,18,10,3,14,24200
1,17,10,16,13,24200
1,18,10,11,13,24200
1,19,10,6,13,24200
1,20,10,1,13,24200
1,18,10,19,12,24200
1,19,10,14,12,24200
1,20,10,9,12,24200
1,20,10,17,11,24200
1,15,8,15,15,24200
1,16,8,10,15,24200
1,17,8,5,15,24200
1,18,8,0,15,24200
1,16,8,18,14,24200
1,17,8,13,14,24200
1,18,8,8,14,24200
1,19,8,3,14,24200
1,18,8,16,13,24200
1,19,8,11,13,24200
1,20,8,6,13,24200
1,19,8,19,12,24200
1,20,8,14,12,24200
1,16,6,15,15,24200
1,17,6,10,15,24200
1,18,6,5,15,24200
1,19,6,0,15,24200
1,17,6,18,14,24200
1,18,6,13,14,24200
1,19,6,8,14,24200
1,20,6,3,14,24200
1,19,6,16,13,24200
1,20,6,11,13,24200
1,20,6,19,12,24200
1,17,4,15,15,24200
1,18,4,10,15,24200
1,19,4,5,15,24200
1,20,4,0,15,24200
1,18,4,18,14,24200
1,19,4,13,14,24200
1,20,4,8,14,24200
1,20,4,16,13,24200
1,18,2,15,15,24200
1,19,2,10,15,24200
1,20,2,5,15,24200
1,19,2,18,14,24200
1,20,2,13,14,24200
1,19,0,15,15,24200
1,20,0,10,15,24200
1,20,0,18,14,24200
0,16,10,17,15,24200
0,17,10,12,15,24200
0,18,10,7,15,24200
0,19,10,2,15,24200
0,18,10,15,14,24200
0,19,10,10,14,24200
0,20,10,5,14,24200
0,19,10,18,13,24200
0,20,10,13,13,24200
0,17,8,17,15,24200
0,18,8,12,15,24200
0,19,8,7,15,24200
0,20,8,2,15,24200
0,19,8,15,14,24200
0,20,8,10,14,24200
0,20,8,18,13,24200
0,18,6,17,15,24200
0,19,6,12,15,24200
0,20,6,7,15,24200
0,20,6,15,14,24200
0,19,4,17,15,24200
0,20,4,12,15,24200
0,20,2,17,15,24200
1,14,9,18,15,24250
1,15,9,13,15,24250
1,16,9,8,15,24250
1,17,9,3,15,24250
1,16,9,16,14,24250
1,17,9,11,14,24250
1,18,9,6,14,24250
1,19,9,1,14,24250
1,17,9,19,13,24250
1,18,9,14,13,24250
1,19,9,9,13,24250
1,20,9,4,13,24250
1,19,9,17,12,24250
1,20,9,12,12,24250
1,15,7,18,15,24250
1,16,7,13,15,24250
1,17,7,8,15,24250
1,18,7,3,15,24250
1,17,7,16,14,24250
1,18,7,11,14,24250
1,19,7,6,14,24250
1,20,7,1,14,24250
1,18,7,19,13,24250
1,19,7,14,13,24250
1,20,7,9,13,24250
1,20,7,17,12,24250
1,16,5,18,15,24250
1,17,5,13,15,24250
1,18,5,8,15,24250
1,19,5,3,15,24250
1,18,5,16,14,24250
1,19,5,11,14,24250
1,20,5,6,14,24250
1,19,5,19,13,24250
1,20,5,14,13,24250
1,17,3,18,15,24250
1,18,3,13,15,24250
1,19,3,8,15,24250
1,20,3,3,15,24250
1,19,3,16,14,24250
1,20,3,11,14,24250
1,20,3,19,13,24250
1,18,1,18,15,24250
1,19,1,13,15,24250
1,20,1,8,15,24250
1,20,1,16,14,24250
0,17,9,15,15,24250
0,18,9,10,15,24250
0,19,9,5,15,24250
0,20,9,0,15,24250
0,18,9,18,14,24250
0,19,9,13,14,24250
0,20,9,8,14,24250
0,20,9,16,13,24250
0,18,7,15,15,24250
0,19,7,10,15,24250
0,20,7,5,15,24250
0,19,7,18,14,24250
0,20,7,13,14,24250
0,19,5,15,15,24250
0,20,5,10,15,24250
0,20,5,18,14,24250
0,20,3,15,15,24250
1,14,10,16,15,24300
1,15,10,11,15,24300
1,16,10,6,15,24300
1,17,10,1,15,24300
1,15,10,19,14,24300
1,16,10,14,14,24300
1,17,10,9,14,24300
1,18,10,4,14,24300
1,17,10,17,13,24300
1,18,10,12,13,24300
1,19,10,7,13,24300
1,20,10,2,13,24300
1,19,10,15,12,24300
1,20,10,10,12,24300
1,20,10,18,11,24300
1,15,8,16,15,24300
1,16,8,11,15,24300
1,17,8,6,15,24300
1,18,8,1,15,24300
1,16,8,19,14,24300
1,17,8,14,14,24300
1,18,8,9,14,24300
1,19,8,4,14,24300
1,18,8,17,13,24300
1,19,8,12,13,24300
1,20,8,7,13,24300
1,20,8,15,12,24300
1,16,6,16,15,24300
1,17,6,11,15,24300
1,18,6,6,15,24300
1,19,6,1,15,24300
1,17,6,19,14,24300
1,18,6,14,14,24300
1,19,6,9,14,24300
1,20,6,4,14,24300
1,19,6,17,13,24300
1,20,6,12,13,24300
1,17,4,16,15,24300
1,18,4,11,15,24300
1,19,4,6,15,24300
1,20,4,1,15,24300
1,18,4,19,14,24300
1,19,4,14,14,24300
1,20,4,9,14,24300
1,20,4,17,13,24300
1,18,2,16,15,24300
1,19,2,11,15,24300
1,20,2,6,15,24300
1,19,2,19,14,24300
1,20,2,14,14,24300
1,19,0,16,15,24300
1,20,0,11,15,24300
1,20,0,19,14,24300
0,16,10,18,15,24300
0,17,10,13,15,24300
0,18,10,8,15,24300
0,19,10,3,15,24300
0,18,10,16,14,24300
0,19,10,11,14,24300
0,20,10,6,14,24300
0,19,10,19,13,24300
0,20,10,14,13,24300
0,17,8,18,15,24300
0,18,8,13,15,24300
0,19,8,8,15,24300
0,20,8,3,15,24300
0,19,8,16,14,24300
0,20,8,11,14,24300
0,20,8,19,13,24300
0,18,6,18,15,24300
0,19,6,13,15,24300
0,20,6,8,15,24300
0,20,6,16,14,24300
0,19,4,18,15,24300
0,20,4,13,15,24300
0,20,2,18,15,24300
1,14,9,19,15,24350
1,15,9,14,15,24350
1,16,9,9,15,24350
1,17,9,4,15,24350
1,16,9,17,14,24350
1,17,9,12,14,24350
1,18,9,7,14,24350
1,19,9,2,14,24350
1,18,9,15,13,24350
1,19,9,10,13,24350
1,20,9,5,13,24350
1,19,9,18,12,24350
1,20,9,13,12,24350
1,15,7,19,15,24350
1,16,7,14,15,24350
1,17,7,9,15,24350
1,18,7,4,15,24350
1,17,7,17,14,24350
1,18,7,12,14,24350
1,19,7,7,14,24350
1,20,7,2,14,24350
1,19,7,15,13,24350
1,20,7,10,13,24350
1,20,7,18,12,24350
1,16,5,19,15,24350
1,17,5,14,15,24350
1,18,5,9,15,24350
1,19,5,4,15,24350
1,18,5,17,14,24350
1,19,5,12,14,24350
1,20,5,7,14,24350
1,20,5,15,13,24350
1,17,3,19,15,24350
1,18,3,14,15,24350
1,19,3,9,15,24350
1,20,3,4,15,24350
1,19,3,17,14,24350
1,20,3,12,14,24350
1,18,1,19,15,24350
1,19,1,14,15,24350
1,20,1,9,15,24350
1,20,1,17,14,24350
0,17,9,16,15,24350
0,18,9,11,15,24350
0,19,9,6,15,24350
0,20,9,1,15,24350
0,18,9,19,14,24350
0,19,9,14,14,24350
0,20,9,9,14,24350
0,20,9,17,13,24350
0,18,7,16,15,24350
0,19,7,11,15,24350
0,20,7,6,15,24350
0,19,7,19,14,24350
0,20,7,14,14,24350
0,19,5,16,15,24350
0,20,5,11,15,24350
0,20,5,19,14,24350
0,20,3,16,15,24350
1,14,10,17,15,24400
1,15,10,12,15,24400
1,16,10,7,15,24400
1,17,10,2,15,24400
1,16,10,15,14,24400
1,17,10,10,14,24400
1,18,10,5,14,24400
1,19,10,0,14,24400
1,17,10,18,13,24400
1,18,10,13,13,24400
1,19,10,8,13,24400
1,20,10,3,13,24400
1,19,10,16,12,24400
1,20,10,11,12,24400
1,20,10,19,11,24400
1,15,8,17,15,24400
1,16,8,12,15,24400
1,17,8,7,15,24400
1,18,8,2,15,24400
1,17,8,15,14,24400
1,18,8,10,14,24400
1,19,8,5,14,24400
1,20,8,0,14,24400
1,18,8,18,13,24400
1,19,8,13,13,24400
1,20,8,8,13,24400
1,20,8,16,12,24400
1,16,6,17,15,24400
1,17,6,12,15,24400
1,18,6,7,15,24400
1,19,6,2,15,24400
1,18,6,15,14,24400
1,19,6,10,14,24400
1,20,6,5,14,24400
1,19,6,18,13,24400
1,20,6,13,13,24400
1,17,4,17,15,24400
1,18,4,12,15,24400
1,19,4,7,15,24400
1,20,4,2,15,24400
1,19,4,15,14,24400
1,20,4,10,14,24400
1,20,4,18,13,24400
1,18,2,17,15,24400
1,19,2,12,15,24400
1,20,2,7,15,24400
1,20,2,15,14,24400
1,19,0,17,15,24400
1,20,0,12,15,24400
0,16,10,19,15,24400
0,17,10,14,15,24400
0,18,10,9,15,24400
0,19,10,4,15,24400
0,18,10,17,14,24400
0,19,10,12,14,24400
0,20,10,7,14,24400
0,20,10,15,13,24400
0,17,8,19,15,24400
0,18,8,14,15,24400
0,19,8,9,15,24400
0,20,8,4,15,24400
0,19,8,17,14,24400
0,20,8,12,14,24400
0,18,6,19,15,24400
0,19,6,14,15,24400
0,20,6,9,15,24400
0,20,6,17,14,24400
0,19,4,19,15,24400
0,20,4,14,15,24400
0,20,2,19,15,24400
1,15,9,15,15,24450
1,16,9,10,15,24450
1,17,9,5,15,24450
1,18,9,0,15,24450
1,16,9,18,14,24450
1,17,9,13,14,24450
1,18,9,8,14,24450
1,19,9,3,14,24450
1,18,9,16,13,24450
1,19,9,11,13,24450
1,20,9,6,13,24450
1,19,9,19,12,24450
1,20,9,14,12,24450
1,16,7,15,15,24450
1,17,7,10,15,24450
1,18,7,5,15,24450
1,19,7,0,15,24450
1,17,7,18,14,24450
1,18,7,13,14,24450
1,19,7,8,14,24450
1,20,7,3,14,24450
1,19,7,16,13,24450
1,20,7,11,13,24450
1,20,7,19,12,24450
1,17,5,15,15,24450
1,18,5,10,15,24450
1,19,5,5,15,24450
1,20,5,0,15,24450
1,18,5,18,14,24450
1,19,5,13,14,24450
1,20,5,8,14,24450
1,20,5,16,13,24450
1,18,3,15,15,24450
1,19,3,10,15,24450
1,20,3,5,15,24450
1,19,3,18,14,24450
1,20,3,13,14,24450
1,19,1,15,15,24450
1,20,1,10,15,24450
1,20,1,18,14,24450
0,17,9,17,15,24450
0,18,9,12,15,24450
0,19,9,7,15,24450
0,20,9,2,15,24450
0,19,9,15,14,24450
0,20,9,10,14,24450
0,20,9,18,13,24450
0,18,7,17,15,24450
0,19,7,12,15,24450
0,20,7,7,15,24450
0,20,7,15,14,24450
0,19,5,17,15,24450
0,20,5,12,15,24450
0,20,3,17,15,24450
1,14,10,18,15,24500
1,15,10,13,15,24500
1,16,10,8,15,24500
1,17,10,3,15,24500
1,16,10,16,14,24500
1,17,10,11,14,24500
1,18,10,6,14,24500
1,19,10,1,14,24500
1,17,10,19,13,24500
1,18,10,14,13,24500
1,19,10,9,13,24500
1,20,10,4,13,24500
1,19,10,17,12,24500
1,20,10,12,12,24500
1,15,8,18,15,24500
1,16,8,13,15,24500
1,17,8,8,15,24500
1,18,8,3,15,24500
1,17,8,16,14,24500
1,18,8,11,14,24500
1,19,8,6,14,24500
1,20,8,1,14,24500
1,18,8,19,13,24500
1,19,8,14,13,24500
1,20,8,9,13,24500
1,20,8,17,12,24500
1,16,6,18,15,24500
1,17,6,13,15,24500
1,18,6,8,15,24500
1,19,6,3,15,24500
1,18,6,16,14,24500
1,19,6,11,14,24500
1,20,6,6,14,24500
1,19,6,19,13,24500
1,20,6,14,13,24500
1,17,4,18,15,24500
1,18,4,13,15,24500
1,19,4,8,15,24500
1,20,4,3,15,24500
1,19,4,16,14,24500
1,20,4,11,14,24500
1,20,4,19,13,24500
1,18,2,18,15,24500
1,19,2,13,15,24500
1,20,2,8,15,24500
1,20,2,16,14,24500
1,19,0,18,15,24500
1,20,0,13,15,24500
0,17,10,15,15,24500
0,18,10,10,15,24500
0,19,10,5,15,24500
0,20,10,0,15,24500
0,18,10,18,14,24500
0,19,10,13,14,24500
0,20,10,8,14,24500
0,20,10,16,13,24500
0,18,8,15,15,24500
0,19,8,10,15,24500
0,20,8,5,15,24500
0,19,8,18,14,24500
0,20,8,13,14,24500
0,19,6,15,15,24500
0,20,6,10,15,24500
0,20,6,18,14,24500
0,20,4,15,15,24500
1,15,9,16,15,24550
1,16,9,11,15,24550
1,17,9,6,15,24550
1,18,9,1,15,24550
1,16,9,19,14,24550
1,17,9,14,14,24550
1,18,9,9,14,24550
1,19,9,4,14,24550
1,18,9,17,13,24550
1,19,9,12,13,24550
1,20,9,7,13,24550
1,20,9,15,12,24550
1,16,7,16,15,24550
1,17,7,11,15,24550
1,18,7,6,15,24550
1,19,7,1,15,24550
1,17,7,19,14,24550
1,18,7,14,14,24550
1,19,7,9,14,24550
1,20,7,4,14,24550
1,19,7,17,13,24550
1,20,7,12,13,24550
1,17,5,16,15,24550
1,18,5,11,15,24550
1,19,5,6,15,24550
1,20,5,1,15,24550
1,18,5,19,14,24550
1,19,5,14,14,24550
1,20,5,9,14,24550
1,20,5,17,13,24550
1,18,3,16,15,24550
1,19,3,11,15,24550
1,20,3,6,15,24550
1,19,3,19,14,24550
1,20,3,14,14,24550
1,19,1,16,15,24550
1,20,1,11,15,24550
1,20,1,19,14,24550
0,17,9,18,15,24550
0,18,9,13,15,24550
0,19,9,8,15,24550
0,20,9,3,15,24550
0,19,9,16,14,24550
0,20,9,11,14,24550
0,20,9,19,13,24550
0,18,7,18,15,24550
0,19,7,13,15,24550
0,20,7,8,15,24550
0,20,7,16,14,24550
0,19,5,18,15,24550
0,20,5,13,15,24550
0,20,3,18,15,24550
1,14,10,19,15,24600
1,15,10,14,15,24600
1,16,10,9,15,24600
1,17,10,4,15,24600
1,16,10,17,14,24600
1,17,10,12,14,24600
1,18,10,7,14,24600
1,19,10,2,14,24600
1,18,10,15,13,24600
1,19,10,10,13,24600
1,20,10,5,13,24600
1,19,10,18,12,24600
1,20,10,13,12,24600
1,15,8,19,15,24600
1,16,8,14,15,24600
1,17,8,9,15,24600
1,18,8,4,15,24600
1,17,8,17,14,24600
1,18,8,12,14,24600
1,19,8,7,14,24600
1,20,8,2,14,24600
1,19,8,15,13,24600
1,20,8,10,13,24600
1,20,8,18,12,24600
1,16,6,19,15,24600
1,17,6,14,15,24600
1,18,6,9,15,24600
1,19,6,4,15,24600
1,18,6,17,14,24600
1,19,6,12,14,24600
1,20,6,7,14,24600
1,20,6,15,13,24600
1,17,4,19,15,24600
1,18,4,14,15,24600
1,19,4,9,15,24600
1,20,4,4,15,24600
1,19,4,17,14,24600
1,20,4,12,14,24600
1,18,2,19,15,24600
1,19,2,14,15,24600
1,20,2,9,15,24600
1,20,2,17,14,24600
1,19,0,19,15,24600
1,20,0,14,15,24600
0,17,10,16,15,24600
0,18,10,11,15,24600
0,19,10,6,15,24600
0,20,10,1,15,24600
0,18,10,19,14,24600
0,19,10,14,14,24600
0,20,10,9,14,24600
0,20,10,17,13,24600
0,18,8,16,15,24600
0,19,8,11,15,24600
0,20,8,6,15,24600
0,19,8,19,14,24600
0,20,8,14,14,24600
0,19,6,16,15,24600
0,20,6,11,15,24600
0,20,6,19,14,24600
0,20,4,16,15,24600
1,15,9,17,15,24650
1,16,9,12,15,24650
1,17,9,7,15,24650
1,18,9,2,15,24650
1,17,9,15,14,24650
1,18,9,10,14,24650
1,19,9,5,14,24650
1,20,9,0,14,24650
1,18,9,18,13,24650
1,19,9,13,13,24650
1,20,9,8,13,24650
1,20,9,16,12,24650
1,16,7,17,15,24650
1,17,7,12,15,24650
1,18,7,7,15,24650
1,19,7,2,15,24650
1,18,7,15,14,24650
1,19,7,10,14,24650
1,20,7,5,14,24650
1,19,7,18,13,24650
1,20,7,13,13,24650
1,17,5,17,15,24650
1,18,5,12,15,24650
1,19,5,7,15,24650
1,20,5,2,15,24650
1,19,5,15,14,24650
1,20,5,10,14,24650
1,20,5,18,13,24650
1,18,3,17,15,24650
1,19,3,12,15,24650
1,20,3,7,15,24650
1,20,3,15,14,24650
1,19,1,17,15,24650
1,20,1,12,15,24650
0,17,9,19,15,24650
0,18,9,14,15,24650
0,19,9,9,15,24650
0,20,9,4,15,24650
0,19,9,17,14,24650
0,20,9,12,14,24650
0,18,7,19,15,24650
0,19,7,14,15,24650
0,20,7,9,15,24650
0,20,7,17,14,24650
0,19,5,19,15,24650
0,20,5,14,15,24650
0,20,3,19,15,24650
1,15,10,15,15,24700
1,16,10,10,15,24700
1,17,10,5,15,24700
1,18,10,0,15,24700
1,16,10,18,14,24700
1,17,10,13,14,24700
1,18,10,8,14,24700
1,19,10,3,14,24700
1,18,10,16,13,24700
1,19,10,11,13,24700
1,20,10,6,13,24700
1,19,10,19,12,24700
1,20,10,14,12,24700
1,16,8,15,15,24700
1,17,8,10,15,24700
1,18,8,5,15,24700
1,19,8,0,15,24700
1,17,8,18,14,24700
1,18,8,13,14,24700
1,19,8,8,14,24700
1,20,8,3,14,24700
1,19,8,16,13,24700
1,20,8,11,13,24700
1,20,8,19,12,24700
1,17,6,15,15,24700
1,18,6,10,15,24700
1,19,6,5,15,24700
1,20,6,0,15,24700
1,18,6,18,14,24700
1,19,6,13,14,24700
1,20,6,8,14,24700
1,20,6,16,13,24700
1,18,4,15,15,24700
1,19,4,10,15,24700
1,20,4,5,15,24700
1,19,4,18,14,24700
1,20,4,13,14,24700
1,19,2,15,15,24700
1,20,2,10,15,24700
1,20,2,18,14,24700
1,20,0,15,15,24700
0,17,10,17,15,24700
0,18,10,12,15,24700
0,19,10,7,15,24700
0,20,10,2,15,24700
0,19,10,15,14,24700
0,20,10,10,14,24700
0,20,10,18,13,24700
0,18,8,17,15,24700
0,19,8,12,15,24700
0,20,8,7,15,24700
0,20,8,15,14,24700
0,19,6,17,15,24700
0,20,6,12,15,24700
0,20,4,17,15,24700
1,15,9,18,15,24750
1,16,9,13,15,24750
1,17,9,8,15,24750
1,18,9,3,15,24750
1,17,9,16,14,24750
1,18,9,11,14,24750
1,19,9,6,14,24750
1,20,9,1,14,24750
1,18,9,19,13,24750
1,19,9,14,13,24750
1,20,9,9,13,24750
1,20,9,17,12,24750
1,16,7,18,15,24750
1,17,7,13,15,24750
1,18,7,8,15,24750
1,19,7,3,15,24750
1,18,7,16,14,24750
1,19,7,11,14,24750
1,20,7,6,14,24750
1,19,7,19,13,24750
1,20,7,14,13,24750
1,17,5,18,15,24750
1,18,5,13,15,24750
1,19,5,8,15,24750
1,20,5,3,15,24750
1,19,5,16,14,24750
1,20,5,11,14,24750
1,20,5,19,13,24750
1,18,3,18,15,24750
1,19,3,13,15,24750
1,20,3,8,15,24750
1,20,3,16,14,24750
1,19,1,18,15,24750
1,20,1,13,15,24750
0,18,9,15,15,24750
0,19,9,10,15,24750
0,20,9,5,15,24750
0,19,9,18,14,24750
0,20,9,13,14,24750
0,19,7,15,15,24750
0,20,7,10,15,24750
0,20,7,18,14,24750
0,20,5,15,15,24750
1,15,10,16,15,24800
1,16,10,11,15,24800
1,17,10,6,15,24800
1,18,10,1,15,24800
1,16,10,19,14,24800
1,17,10,14,14,24800
1,18,10,9,14,24800
1,19,10,4,14,24800
1,18,10,17,13,24800
1,19,10,12,13,24800
1,20,10,7,13,24800
1,20,10,15,12,24800
1,16,8,16,15,24800
1,17,8,11,15,24800
1,18,8,6,15,24800
1,19,8,1,15,24800
1,17,8,19,14,24800
1,18,8,14,14,24800
1,19,8,9,14,24800
1,20,8,4,14,24800
1,19,8,17,13,24800
1,20,8,12,13,24800
1,17,6,16,15,24800
1,18,6,11,15,24800
1,19,6,6,15,24800
1,20,6,1,15,24800
1,18,6,19,14,24800
1,19,6,14,14,24800
1,20,6,9,14,24800
1,20,6,17,13,24800
1,18,4,16,15,24800
1,19,4,11,15,24800
1,20,4,6,15,24800
1,19,4,19,14,24800
1,20,4,14,14,24800
1,19,2,16,15,24800
1,20,2,11,15,24800
1,20,2,19,14,24800
1,20,0,16,15,24800
0,17,10,18,15,24800
0,18,10,13,15,24800
0,19,10,8,15,24800
0,20,10,3,15,24800
0,19,10,16,14,24800
0,20,10,11,14,24800
0,20,10,19,13,24800
0,18,8,18,15,24800
0,19,8,13,15,24800
0,20,8,8,15,24800
